listing_id,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5
9668,0.004347826086956522,0.10869565217391304,0.5,0.09565217391304348,0.13478260869565217,0.1565217391304348
9704,0.0375,0.1125,0.3625,0.1,0.0625,0.325
9782,0.010638297872340425,0.13829787234042554,0.5212765957446809,0.0851063829787234,0.12234042553191489,0.12234042553191489
9783,0.007722007722007722,0.1583011583011583,0.5521235521235521,0.05405405405405406,0.13513513513513514,0.09266409266409266
10452,0.05555555555555555,0.1111111111111111,0.4583333333333333,0.08333333333333333,0.1111111111111111,0.18055555555555555
10962,0.006097560975609756,0.10365853658536585,0.7378048780487805,0.07317073170731707,0.04878048780487805,0.03048780487804878
11708,0.0048543689320388345,0.13592233009708737,0.3883495145631068,0.07766990291262135,0.08737864077669903,0.3058252427184466
12048,0.004784688995215311,0.27751196172248804,0.3684210526315789,0.04784688995215311,0.11004784688995216,0.19138755980861244
12192,0.004219409282700422,0.2109704641350211,0.4219409282700422,0.05063291139240506,0.16877637130801687,0.14345991561181434
12299,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.0,0.09090909090909091,0.45454545454545453
12303,0.04,0.08,0.2,0.16,0.04,0.48
12318,0.013157894736842105,0.10526315789473684,0.5,0.02631578947368421,0.02631578947368421,0.32894736842105265
12343,0.06382978723404255,0.06382978723404255,0.3723404255319149,0.0851063829787234,0.0425531914893617,0.3723404255319149
12627,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333
12937,0.02608695652173913,0.11304347826086956,0.6565217391304348,0.12173913043478261,0.06521739130434782,0.017391304347826087
12940,0.017857142857142856,0.10714285714285714,0.30357142857142855,0.05357142857142857,0.08928571428571429,0.42857142857142855
13050,0.0,0.09090909090909091,0.5454545454545454,0.18181818181818182,0.0,0.18181818181818182
13394,0.015384615384615385,0.09230769230769231,0.4846153846153846,0.05384615384615385,0.12307692307692308,0.23076923076923078
13552,0.005025125628140704,0.20603015075376885,0.3316582914572864,0.09547738693467336,0.06030150753768844,0.3015075376884422
13808,0.0,0.037383177570093455,0.8504672897196262,0.04672897196261682,0.056074766355140186,0.009345794392523364
14287,0.2037037037037037,0.14814814814814814,0.3148148148148148,0.0,0.0,0.3333333333333333
14290,0.02666666666666667,0.22666666666666666,0.52,0.04,0.08,0.10666666666666667
14314,0.014388489208633094,0.10071942446043165,0.38848920863309355,0.050359712230215826,0.02877697841726619,0.4172661870503597
14322,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.35294117647058826,0.11764705882352941,0.29411764705882354
14377,0.0196078431372549,0.13725490196078433,0.28431372549019607,0.049019607843137254,0.0392156862745098,0.47058823529411764
14468,0.0,0.2,0.4,0.06666666666666667,0.13333333333333333,0.2
14694,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,0.0
14708,0.0,0.1,0.8,0.0,0.1,0.0
14991,0.05555555555555555,0.16666666666666666,0.2777777777777778,0.3333333333333333,0.0,0.16666666666666666
15220,0.01098901098901099,0.1794871794871795,0.3626373626373626,0.06227106227106227,0.13186813186813187,0.25274725274725274
15230,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.0,0.2222222222222222
15338,0.037037037037037035,0.1925925925925926,0.5037037037037037,0.014814814814814815,0.16296296296296298,0.08888888888888889
15341,0.0,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.6111111111111112
15385,0.0,0.2777777777777778,0.3333333333333333,0.08333333333333333,0.027777777777777776,0.2777777777777778
15396,0.0,0.0,0.0,0.0,0.0,1.0
15491,0.0,0.0,0.8,0.0,0.2,0.0
15493,0.041666666666666664,0.08333333333333333,0.625,0.041666666666666664,0.08333333333333333,0.125
15509,0.0,0.07692307692307693,0.7692307692307693,0.0,0.15384615384615385,0.0
16284,0.05,0.175,0.3375,0.1,0.0375,0.3
16326,0.0,0.0979020979020979,0.20279720279720279,0.22377622377622378,0.055944055944055944,0.4195804195804196
16338,0.037037037037037035,0.07407407407407407,0.5925925925925926,0.037037037037037035,0.1111111111111111,0.14814814814814814
16421,0.015873015873015872,0.1111111111111111,0.36507936507936506,0.19576719576719576,0.0582010582010582,0.25396825396825395
16458,0.0,0.25,0.75,0.0,0.0,0.0
16580,0.0033003300330033004,0.22442244224422442,0.40264026402640263,0.036303630363036306,0.10561056105610561,0.22772277227722773
16595,0.022222222222222223,0.16296296296296298,0.37777777777777777,0.014814814814814815,0.05925925925925926,0.362962962962963
16821,0.0,0.31958762886597936,0.29896907216494845,0.030927835051546393,0.09278350515463918,0.25773195876288657
16974,0.0,0.06395348837209303,0.3023255813953488,0.4011627906976744,0.046511627906976744,0.18604651162790697
16990,0.0,0.0,1.0,0.0,0.0,0.0
17092,0.05263157894736842,0.15789473684210525,0.47368421052631576,0.10526315789473684,0.05263157894736842,0.15789473684210525
17240,0.0,0.1,0.7,0.0,0.1,0.1
17297,0.017543859649122806,0.17543859649122806,0.3508771929824561,0.15789473684210525,0.14035087719298245,0.15789473684210525
17298,0.02702702702702703,0.13513513513513514,0.21621621621621623,0.24324324324324326,0.21621621621621623,0.16216216216216217
17299,0.05263157894736842,0.02631578947368421,0.3684210526315789,0.21052631578947367,0.05263157894736842,0.2894736842105263
17693,0.0,0.15384615384615385,0.717948717948718,0.02564102564102564,0.05128205128205128,0.05128205128205128
17747,0.021052631578947368,0.07368421052631578,0.6,0.010526315789473684,0.09473684210526316,0.2
18127,0.0,0.09523809523809523,0.38095238095238093,0.0,0.0,0.5238095238095238
18152,0.008130081300813009,0.14634146341463414,0.4878048780487805,0.04065040650406504,0.17073170731707318,0.14634146341463414
18195,0.0,0.0,0.5294117647058824,0.0,0.0,0.47058823529411764
18198,0.0,0.041666666666666664,0.4166666666666667,0.0,0.041666666666666664,0.5
18590,0.0,0.07352941176470588,0.47058823529411764,0.125,0.03676470588235294,0.29411764705882354
18728,0.006289308176100629,0.1509433962264151,0.5094339622641509,0.025157232704402517,0.03773584905660377,0.27044025157232704
18764,0.0,0.1016949152542373,0.3050847457627119,0.06779661016949153,0.06779661016949153,0.4576271186440678
19159,0.019230769230769232,0.0,0.17307692307692307,0.1346153846153846,0.0,0.6730769230769231
19169,0.0,0.208955223880597,0.19402985074626866,0.1044776119402985,0.07462686567164178,0.417910447761194
19174,0.014925373134328358,0.2835820895522388,0.208955223880597,0.1044776119402985,0.07462686567164178,0.31343283582089554
19282,0.0,0.0,0.25,0.08333333333333333,0.0,0.6666666666666666
19319,0.0,0.15053763440860216,0.40860215053763443,0.0967741935483871,0.043010752688172046,0.3010752688172043
19601,0.08,0.04,0.36,0.04,0.04,0.44
19812,0.03278688524590164,0.21311475409836064,0.32786885245901637,0.04918032786885246,0.06557377049180328,0.3114754098360656
20299,0.0,0.2111111111111111,0.46111111111111114,0.07777777777777778,0.1,0.15
20300,0.0,0.0,1.0,0.0,0.0,0.0
20311,0.030303030303030304,0.12121212121212122,0.48484848484848486,0.06060606060606061,0.030303030303030304,0.2727272727272727
20611,0.006172839506172839,0.10493827160493827,0.35185185185185186,0.08024691358024691,0.07407407407407407,0.38271604938271603
20717,0.0,0.21428571428571427,0.6428571428571429,0.07142857142857142,0.0,0.07142857142857142
20724,0.09523809523809523,0.23809523809523808,0.47619047619047616,0.047619047619047616,0.047619047619047616,0.09523809523809523
20734,0.0,0.061224489795918366,0.24489795918367346,0.2789115646258503,0.061224489795918366,0.35374149659863946
20755,0.14285714285714285,0.21428571428571427,0.5714285714285714,0.0,0.0,0.07142857142857142
20853,0.0,0.05555555555555555,0.7222222222222222,0.05555555555555555,0.0,0.16666666666666666
20913,0.023809523809523808,0.1488095238095238,0.34523809523809523,0.05357142857142857,0.047619047619047616,0.38095238095238093
20959,0.0,0.19047619047619047,0.42857142857142855,0.23809523809523808,0.047619047619047616,0.09523809523809523
21293,0.0,0.12264150943396226,0.4056603773584906,0.018867924528301886,0.1320754716981132,0.32075471698113206
21456,0.05263157894736842,0.15789473684210525,0.27631578947368424,0.039473684210526314,0.039473684210526314,0.4342105263157895
21644,0.0,0.0,1.0,0.0,0.0,0.0
21794,0.0,0.10714285714285714,0.6428571428571429,0.03571428571428571,0.0,0.21428571428571427
22911,0.04316546762589928,0.050359712230215826,0.539568345323741,0.06474820143884892,0.09352517985611511,0.20863309352517986
22918,0.0,0.18181818181818182,0.5454545454545454,0.09090909090909091,0.09090909090909091,0.09090909090909091
23135,0.008928571428571428,0.13392857142857142,0.4107142857142857,0.026785714285714284,0.03125,0.38839285714285715
23180,0.01818181818181818,0.14545454545454545,0.2545454545454545,0.14545454545454545,0.10909090909090909,0.32727272727272727
23501,0.0,0.11764705882352941,0.45588235294117646,0.029411764705882353,0.11764705882352941,0.27941176470588236
23545,0.009345794392523364,0.02336448598130841,0.3925233644859813,0.18691588785046728,0.056074766355140186,0.3317757009345794
23686,0.023809523809523808,0.19047619047619047,0.6666666666666666,0.07142857142857142,0.047619047619047616,0.0
24143,0.0,0.15789473684210525,0.42105263157894735,0.006191950464396285,0.058823529411764705,0.3560371517027864
24285,0.045454545454545456,0.13636363636363635,0.4318181818181818,0.125,0.022727272727272728,0.23863636363636365
25235,0.075,0.08125,0.39375,0.1,0.0625,0.2875
25406,0.0,0.1724137931034483,0.27586206896551724,0.034482758620689655,0.034482758620689655,0.4827586206896552
25696,0.012269938650306749,0.12269938650306748,0.4723926380368098,0.10429447852760736,0.09815950920245399,0.1901840490797546
26012,0.05263157894736842,0.0,0.8421052631578947,0.0,0.05263157894736842,0.05263157894736842
26362,0.009433962264150943,0.1540880503144654,0.4088050314465409,0.10377358490566038,0.09748427672955975,0.22641509433962265
26520,0.0,0.125,0.8125,0.0,0.0625,0.0
26540,0.0,0.05555555555555555,0.3333333333333333,0.05555555555555555,0.0,0.5555555555555556
26785,0.0,0.11134903640256959,0.39828693790149894,0.03640256959314775,0.027837259100642397,0.4261241970021413
26864,0.0,0.0,0.4,0.0,0.0,0.6
26954,0.05263157894736842,0.02631578947368421,0.3157894736842105,0.15789473684210525,0.05263157894736842,0.39473684210526316
26969,0.0,0.16233766233766234,0.6655844155844156,0.09415584415584416,0.045454545454545456,0.032467532467532464
27006,0.46153846153846156,0.15384615384615385,0.19230769230769232,0.0,0.0,0.19230769230769232
27024,0.0,0.20595533498759305,0.28287841191067,0.09181141439205956,0.11662531017369727,0.3027295285359802
27385,0.0,0.22857142857142856,0.18095238095238095,0.047619047619047616,0.0761904761904762,0.4666666666666667
27531,0.0,0.09248554913294797,0.7456647398843931,0.04335260115606936,0.017341040462427744,0.10115606936416185
27644,0.0,0.13218390804597702,0.41954022988505746,0.07471264367816093,0.05747126436781609,0.3160919540229885
27659,0.0625,0.3125,0.5,0.125,0.0,0.0
27759,0.3333333333333333,0.0,0.25,0.08333333333333333,0.0,0.3333333333333333
27883,0.08,0.32,0.2,0.04,0.0,0.36
28321,0.0,0.0,0.5555555555555556,0.0,0.0,0.4444444444444444
28396,0.0,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.4444444444444444
28907,0.09523809523809523,0.0,0.38095238095238093,0.2857142857142857,0.0,0.23809523809523808
29012,0.0,0.05555555555555555,0.4166666666666667,0.0,0.16666666666666666,0.3611111111111111
29013,0.016666666666666666,0.1,0.43333333333333335,0.03333333333333333,0.13333333333333333,0.2833333333333333
29455,0.027972027972027972,0.16783216783216784,0.4195804195804196,0.06293706293706294,0.06993006993006994,0.2517482517482518
29628,0.0,0.053497942386831275,0.5967078189300411,0.05761316872427984,0.053497942386831275,0.23868312757201646
29683,0.01694915254237288,0.1694915254237288,0.11864406779661017,0.1016949152542373,0.03389830508474576,0.559322033898305
30031,0.011111111111111112,0.12777777777777777,0.6055555555555555,0.1111111111111111,0.03888888888888889,0.10555555555555556
31130,0.275,0.05,0.3,0.025,0.1,0.25
31555,0.04,0.24,0.24,0.04,0.04,0.4
31902,0.0,0.5,0.0,0.0,0.0,0.5
31994,0.0024630541871921183,0.15763546798029557,0.6650246305418719,0.022167487684729065,0.11083743842364532,0.04187192118226601
32023,0.00975609756097561,0.0975609756097561,0.45365853658536587,0.09268292682926829,0.08292682926829269,0.2634146341463415
32037,0.01282051282051282,0.16666666666666666,0.7051282051282052,0.02564102564102564,0.01282051282051282,0.07692307692307693
32100,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
32289,0.0,0.1,0.1,0.1,0.0,0.7
32329,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
32331,0.0,0.0,0.0,0.0,0.0,1.0
32363,0.0,0.0,1.0,0.0,0.0,0.0
32965,0.0,0.11711711711711711,0.46846846846846846,0.16216216216216217,0.08108108108108109,0.17117117117117117
32969,0.0,0.0,0.0,0.14285714285714285,0.0,0.8571428571428571
33009,0.0,0.0625,0.29910714285714285,0.03571428571428571,0.03125,0.5714285714285714
33014,0.10714285714285714,0.10714285714285714,0.2857142857142857,0.03571428571428571,0.03571428571428571,0.42857142857142855
33156,0.05263157894736842,0.0,0.2631578947368421,0.05263157894736842,0.0,0.631578947368421
33223,0.005319148936170213,0.09042553191489362,0.35106382978723405,0.12234042553191489,0.09574468085106383,0.3351063829787234
34760,0.0,0.15789473684210525,0.42105263157894735,0.2631578947368421,0.10526315789473684,0.05263157894736842
35526,0.029411764705882353,0.08823529411764706,0.38235294117647056,0.07352941176470588,0.014705882352941176,0.4117647058823529
36121,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333
36442,0.25,0.0,0.25,0.25,0.0,0.25
36647,0.029411764705882353,0.08823529411764706,0.47058823529411764,0.029411764705882353,0.23529411764705882,0.14705882352941177
36703,0.007518796992481203,0.06766917293233082,0.24060150375939848,0.007518796992481203,0.015037593984962405,0.6616541353383458
36934,0.0,0.1111111111111111,0.2962962962962963,0.07407407407407407,0.1111111111111111,0.4074074074074074
37197,0.03278688524590164,0.18032786885245902,0.21311475409836064,0.14754098360655737,0.08196721311475409,0.3442622950819672
38553,0.0,0.07017543859649122,0.2631578947368421,0.08771929824561403,0.07017543859649122,0.5087719298245614
38638,0.0,0.05785123966942149,0.18181818181818182,0.10743801652892562,0.09090909090909091,0.5619834710743802
38663,0.08695652173913043,0.13043478260869565,0.782608695652174,0.0,0.0,0.0
38780,0.0,0.06896551724137931,0.5344827586206896,0.06896551724137931,0.1206896551724138,0.20689655172413793
39267,0.018018018018018018,0.0945945945945946,0.3108108108108108,0.16216216216216217,0.06756756756756757,0.34684684684684686
39282,0.005291005291005291,0.12698412698412698,0.41798941798941797,0.07936507936507936,0.07407407407407407,0.2962962962962963
39572,0.0,0.29545454545454547,0.3409090909090909,0.20454545454545456,0.045454545454545456,0.11363636363636363
39586,0.06666666666666667,0.11666666666666667,0.3333333333333333,0.08333333333333333,0.1,0.3
39593,0.0,0.1111111111111111,0.5925925925925926,0.0,0.0,0.2962962962962963
39704,0.0,0.06920415224913495,0.2975778546712803,0.05190311418685121,0.0657439446366782,0.5155709342560554
40039,0.0,0.0,0.7142857142857143,0.07142857142857142,0.07142857142857142,0.14285714285714285
41348,0.0273972602739726,0.1232876712328767,0.5342465753424658,0.0273972602739726,0.0273972602739726,0.2602739726027397
41386,0.045454545454545456,0.0,0.36363636363636365,0.18181818181818182,0.0,0.4090909090909091
41513,0.5,0.0,0.5,0.0,0.0,0.0
42580,0.0,0.2608695652173913,0.5543478260869565,0.025362318840579712,0.12318840579710146,0.036231884057971016
42729,0.006944444444444444,0.14583333333333334,0.4930555555555556,0.027777777777777776,0.0763888888888889,0.25
42882,0.0,0.09876543209876543,0.5925925925925926,0.09259259259259259,0.09876543209876543,0.11728395061728394
43957,0.024390243902439025,0.0975609756097561,0.7804878048780488,0.0,0.07317073170731707,0.024390243902439025
44096,0.005681818181818182,0.1875,0.5852272727272727,0.017045454545454544,0.125,0.07954545454545454
44161,0.015544041450777202,0.18652849740932642,0.41450777202072536,0.015544041450777202,0.046632124352331605,0.32124352331606215
44212,0.013513513513513514,0.24324324324324326,0.40540540540540543,0.05405405405405406,0.13513513513513514,0.14864864864864866
44229,0.0,0.11442786069651742,0.7810945273631841,0.004975124378109453,0.05472636815920398,0.04477611940298507
44288,0.04,0.16,0.30666666666666664,0.013333333333333334,0.013333333333333334,0.4666666666666667
44506,0.041666666666666664,0.1527777777777778,0.4583333333333333,0.013888888888888888,0.06944444444444445,0.2638888888888889
44973,0.043478260869565216,0.11304347826086956,0.4260869565217391,0.043478260869565216,0.08695652173913043,0.28695652173913044
45393,0.05263157894736842,0.15789473684210525,0.10526315789473684,0.07894736842105263,0.05263157894736842,0.5526315789473685
45542,0.0,0.16666666666666666,0.6111111111111112,0.0,0.05555555555555555,0.16666666666666666
45556,0.0055248618784530384,0.19889502762430938,0.580110497237569,0.022099447513812154,0.11049723756906077,0.08287292817679558
45689,0.0,0.2518796992481203,0.21052631578947367,0.05263157894736842,0.045112781954887216,0.4398496240601504
45910,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0
45936,0.03333333333333333,0.09166666666666666,0.5916666666666667,0.008333333333333333,0.06666666666666667,0.20833333333333334
45940,0.0,0.1724137931034483,0.3448275862068966,0.034482758620689655,0.0,0.4482758620689655
46544,0.02040816326530612,0.12244897959183673,0.2857142857142857,0.061224489795918366,0.04081632653061224,0.46938775510204084
46723,0.008064516129032258,0.0967741935483871,0.7983870967741935,0.008064516129032258,0.07258064516129033,0.016129032258064516
46859,0.0,0.0,0.8,0.0,0.0,0.2
46911,0.0,0.0851063829787234,0.851063829787234,0.02127659574468085,0.02127659574468085,0.02127659574468085
47199,0.0055248618784530384,0.12154696132596685,0.5524861878453039,0.04419889502762431,0.07734806629834254,0.19889502762430938
47362,0.0,0.06666666666666667,0.43333333333333335,0.06666666666666667,0.06666666666666667,0.36666666666666664
47370,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0
47926,0.034482758620689655,0.10344827586206896,0.4827586206896552,0.06896551724137931,0.10344827586206896,0.20689655172413793
48719,0.02,0.21,0.25,0.02,0.05,0.45
49715,0.008130081300813009,0.07317073170731707,0.6747967479674797,0.016260162601626018,0.056910569105691054,0.17073170731707318
50447,0.0072992700729927005,0.12408759124087591,0.43795620437956206,0.10218978102189781,0.058394160583941604,0.27007299270072993
51485,0.00749063670411985,0.14606741573033707,0.42696629213483145,0.0898876404494382,0.1797752808988764,0.149812734082397
51572,0.005555555555555556,0.26666666666666666,0.5027777777777778,0.019444444444444445,0.10277777777777777,0.10277777777777777
52757,0.027777777777777776,0.1388888888888889,0.5,0.027777777777777776,0.1388888888888889,0.16666666666666666
53137,0.0,0.0,1.0,0.0,0.0,0.0
53196,0.0,0.2727272727272727,0.36363636363636365,0.0,0.0,0.36363636363636365
53469,0.0,0.09090909090909091,0.5454545454545454,0.06060606060606061,0.21212121212121213,0.09090909090909091
53470,0.16666666666666666,0.0,0.5,0.0,0.3333333333333333,0.0
53477,0.0,0.07692307692307693,0.6153846153846154,0.0,0.23076923076923078,0.07692307692307693
54158,0.0030211480362537764,0.22356495468277945,0.3323262839879154,0.08157099697885196,0.06646525679758308,0.2930513595166163
54453,0.0,0.0,0.4,0.0,0.2,0.4
54508,0.0,0.15584415584415584,0.6623376623376623,0.05194805194805195,0.1038961038961039,0.025974025974025976
54544,0.010416666666666666,0.10416666666666667,0.2604166666666667,0.1875,0.08333333333333333,0.3541666666666667
54626,0.009259259259259259,0.2037037037037037,0.5833333333333334,0.046296296296296294,0.08333333333333333,0.07407407407407407
54860,0.0,0.06878306878306878,0.5291005291005291,0.1746031746031746,0.06349206349206349,0.164021164021164
55320,0.012048192771084338,0.07228915662650602,0.21686746987951808,0.3855421686746988,0.04819277108433735,0.26506024096385544
55467,0.0,0.14224137931034483,0.5431034482758621,0.021551724137931036,0.03879310344827586,0.2543103448275862
55565,0.009615384615384616,0.1346153846153846,0.4807692307692308,0.057692307692307696,0.08653846153846154,0.23076923076923078
55668,0.008695652173913044,0.23478260869565218,0.3739130434782609,0.008695652173913044,0.017391304347826087,0.3565217391304348
55737,0.0,0.225,0.25,0.041666666666666664,0.025,0.4583333333333333
55959,0.0,0.1518987341772152,0.4936708860759494,0.06329113924050633,0.0759493670886076,0.21518987341772153
55982,0.05405405405405406,0.24324324324324326,0.32432432432432434,0.02702702702702703,0.02702702702702703,0.32432432432432434
56467,0.0,0.2265193370165746,0.19337016574585636,0.19889502762430938,0.049723756906077346,0.3314917127071823
56525,0.08064516129032258,0.1935483870967742,0.25806451612903225,0.016129032258064516,0.016129032258064516,0.43548387096774194
56859,0.0,0.05649717514124294,0.5480225988700564,0.2824858757062147,0.062146892655367235,0.05084745762711865
57297,0.0,0.2857142857142857,0.23333333333333334,0.014285714285714285,0.047619047619047616,0.41904761904761906
57468,0.05025125628140704,0.11557788944723618,0.20603015075376885,0.10552763819095477,0.07537688442211055,0.4472361809045226
57618,0.0,0.21348314606741572,0.24719101123595505,0.056179775280898875,0.10112359550561797,0.38202247191011235
57754,0.01,0.15,0.27,0.02,0.0,0.55
57874,0.0,0.09268292682926829,0.2634146341463415,0.09268292682926829,0.06829268292682927,0.48292682926829267
58059,0.004640371229698376,0.09280742459396751,0.568445475638051,0.09976798143851508,0.0765661252900232,0.15777262180974477
58062,0.0,0.17647058823529413,0.6470588235294118,0.0,0.17647058823529413,0.0
58294,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666
58467,0.25,0.125,0.3125,0.0625,0.25,0.0
59014,0.0,0.07317073170731707,0.14634146341463414,0.04878048780487805,0.04878048780487805,0.6829268292682927
59121,0.0,0.0,0.0,0.0,0.0,1.0
59709,0.0,0.07142857142857142,0.35714285714285715,0.21428571428571427,0.07142857142857142,0.2857142857142857
59855,0.012195121951219513,0.06097560975609756,0.1951219512195122,0.24390243902439024,0.0,0.4878048780487805
60056,0.08928571428571429,0.08928571428571429,0.26785714285714285,0.17857142857142858,0.07142857142857142,0.30357142857142855
60164,0.0449438202247191,0.21348314606741572,0.25842696629213485,0.0898876404494382,0.07865168539325842,0.3146067415730337
60181,0.058823529411764705,0.058823529411764705,0.3235294117647059,0.08823529411764706,0.058823529411764705,0.4117647058823529
60611,0.0,0.04918032786885246,0.3825136612021858,0.19672131147540983,0.04371584699453552,0.32786885245901637
60666,0.0,0.13142857142857142,0.5314285714285715,0.1657142857142857,0.10285714285714286,0.06857142857142857
60673,0.0,0.0,1.0,0.0,0.0,0.0
60680,0.0,0.13793103448275862,0.35344827586206895,0.0603448275862069,0.07758620689655173,0.3706896551724138
60794,0.0,0.0,0.25,0.0,0.25,0.5
60864,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.45454545454545453
60948,0.04878048780487805,0.08943089430894309,0.3333333333333333,0.13008130081300814,0.06504065040650407,0.3333333333333333
61167,0.047619047619047616,0.2857142857142857,0.2857142857142857,0.0,0.09523809523809523,0.2857142857142857
61224,0.05714285714285714,0.17142857142857143,0.22857142857142856,0.02857142857142857,0.0,0.5142857142857142
61406,0.0,0.0,0.0,0.0,1.0,0.0
61492,0.006172839506172839,0.1728395061728395,0.4567901234567901,0.09876543209876543,0.06790123456790123,0.19753086419753085
61509,0.033707865168539325,0.15730337078651685,0.1797752808988764,0.15730337078651685,0.07865168539325842,0.39325842696629215
62095,0.004464285714285714,0.05357142857142857,0.5133928571428571,0.07142857142857142,0.10267857142857142,0.2544642857142857
62427,0.0,0.1509433962264151,0.2641509433962264,0.07547169811320754,0.05660377358490566,0.4528301886792453
62430,0.030927835051546393,0.16494845360824742,0.35051546391752575,0.08247422680412371,0.10309278350515463,0.26804123711340205
62452,0.0,0.11864406779661017,0.632768361581921,0.096045197740113,0.12994350282485875,0.022598870056497175
62461,0.0072992700729927005,0.08759124087591241,0.6277372262773723,0.08759124087591241,0.16058394160583941,0.029197080291970802
62465,0.025,0.125,0.3625,0.1625,0.0625,0.2625
62787,0.006024096385542169,0.04819277108433735,0.6927710843373494,0.09036144578313253,0.1566265060240964,0.006024096385542169
62891,0.011111111111111112,0.12777777777777777,0.6222222222222222,0.08888888888888889,0.07222222222222222,0.07777777777777778
62903,0.034482758620689655,0.20689655172413793,0.1896551724137931,0.08620689655172414,0.1206896551724138,0.3620689655172414
62925,0.0,0.0743801652892562,0.4462809917355372,0.024793388429752067,0.03305785123966942,0.4214876033057851
63154,0.06060606060606061,0.06060606060606061,0.48484848484848486,0.06060606060606061,0.0,0.3333333333333333
63299,0.12025316455696203,0.20253164556962025,0.36075949367088606,0.0379746835443038,0.12025316455696203,0.15822784810126583
